Time, Air Quality
03-23 12:40,8595
03-23 12:50,8573
03-23 13:00,8499
03-23 13:10,8393
03-23 13:20,8456
03-23 13:30,8229
03-23 13:40,8276
03-23 13:50,8373
03-23 14:00,8214
03-23 14:10,8097
03-23 14:20,7921
03-23 14:30,7853
03-23 14:40,7650
03-23 14:50,7616
03-23 15:00,7401
03-23 15:10,7462
03-23 15:20,7596
03-23 15:30,7823
03-23 15:40,7864
03-23 15:50,8074
03-23 16:00,8247
03-23 16:10,8441
03-23 16:20,8673
03-23 16:30,8586
03-23 16:40,8490
03-23 16:50,8509
03-23 17:00,8449
03-23 17:10,8410
03-23 17:20,8470
03-23 17:30,8725
03-23 17:40,8713
03-23 17:50,8806
03-23 18:00,8775
03-23 18:10,8992
03-23 18:20,9101
03-23 18:30,9142
03-23 18:40,9212
03-23 18:50,9106
03-23 19:00,9141
03-23 19:10,9272
03-23 19:20,9144
03-23 19:30,9127
03-23 19:40,9254
03-23 19:50,9121
03-23 20:00,9142
03-23 20:10,9127
03-23 20:20,8907
03-23 20:30,8837
03-23 20:40,8825
03-23 20:50,8744
03-23 21:00,8806
03-23 21:10,8691
03-23 21:20,8744
03-23 21:30,8462
03-23 21:40,8267
03-23 21:50,8228
03-23 22:00,8193
03-23 22:10,8063
03-23 22:20,7916
03-23 22:30,8060
03-23 22:40,8106
03-23 22:50,7971
03-23 23:00,7785
03-23 23:10,7808
03-23 23:20,7730
03-23 23:30,7850
03-23 23:40,7742
03-23 23:50,7702
03-24 00:00,7669
03-24 00:10,7753
03-24 00:20,7587
03-24 00:30,7596
03-24 00:40,7713
03-24 00:50,7713
03-24 01:00,7624
03-24 01:10,7624
03-24 01:20,7588
03-24 01:30,7543
03-24 01:40,7586
03-24 01:50,7520
03-24 02:00,7490
03-24 02:11,7568
03-24 02:21,7582
03-24 02:31,7489
03-24 02:41,7553
03-24 02:51,7465
03-24 03:01,7691
03-24 03:11,7556
03-24 03:21,7557
03-24 03:31,7367
03-24 03:41,7351
03-24 03:51,7427
03-24 04:01,7434
03-24 04:11,7545
03-24 04:21,7630
03-24 04:31,7475
03-24 04:41,7250
03-24 04:51,7242
03-24 05:01,7270
03-24 05:11,7311
03-24 05:21,7448
03-24 05:31,7339
03-24 05:41,7287
03-24 05:51,7314
03-24 06:01,7261
03-24 06:11,7210
03-24 06:21,7300
03-24 06:31,7326
03-24 06:41,7281
03-24 06:51,7266
03-24 07:01,7254
03-24 07:11,7318
03-24 07:21,7226
03-24 07:31,7274
03-24 07:41,7255
03-24 07:51,7292
03-24 08:01,7174
03-24 08:11,7168
03-24 08:21,7072
03-24 08:31,7107
03-24 08:41,7080
03-24 08:51,7080
03-24 09:01,7391
03-24 09:11,7395
03-24 09:21,7611
03-24 09:31,7714
03-24 09:41,7814
03-24 09:51,7889
03-24 10:01,7964
03-24 10:11,8146
03-24 10:21,8235
03-24 10:31,8421
03-24 10:41,8462
03-24 10:51,8458
03-24 11:01,8673
03-24 11:11,8728
03-24 11:21,8926
03-24 11:31,8833
03-24 11:41,8481
03-24 11:51,8360
03-24 12:00,8537
03-24 12:10,8481
03-24 12:20,8640
03-24 12:30,8689
03-24 12:40,8587
03-24 12:50,8829
03-24 13:00,8941
03-24 13:10,9083
03-24 13:20,9048
03-24 13:30,8969
03-24 13:40,9065
03-24 13:50,9253
03-24 14:00,9039
03-24 14:10,9061
03-24 14:20,9230
03-24 14:30,9149
03-24 14:40,9293
03-24 14:50,9197
03-24 15:00,9244
03-24 15:10,9173
03-24 15:20,8983
03-24 15:30,8903
03-24 15:40,6531
03-24 15:50,6790
03-24 16:00,7049
03-24 16:10,7185
03-24 16:20,7426
03-24 16:30,7539
03-24 16:40,7684
03-24 16:50,7879
03-24 17:00,7835
03-24 17:10,8031
03-24 17:20,7979
03-24 17:30,8322
03-24 17:40,8198
03-24 17:50,8304
03-24 18:00,8270
03-24 18:10,8271
03-24 18:20,8186
03-24 18:30,8102
03-24 18:40,8310
03-24 18:50,8127
03-24 19:00,8111
03-24 19:10,8267
03-24 19:20,8167
03-24 19:30,8078
03-24 19:40,7982
03-24 19:50,8083
03-24 20:00,8073
03-24 20:10,7883
03-24 20:20,7991
03-24 20:30,7788
03-24 20:40,7804
03-24 20:50,7783
03-24 21:00,7846
03-24 21:10,7679
03-24 21:20,7612
03-24 21:30,7645
03-24 21:40,7488
03-24 21:50,7501
03-24 22:00,7552
03-24 22:10,7625
03-24 22:20,7487
03-24 22:30,7605
03-24 22:40,7694
03-24 22:50,7644
03-24 23:00,7568
03-24 23:10,7615
03-24 23:20,7643
03-24 23:30,7485
03-24 23:40,7398
03-24 23:50,7402
03-25 00:00,7299
03-25 00:10,7536
03-25 00:20,7548
03-25 00:30,7392
03-25 00:40,7490
03-25 00:50,7367
03-25 01:00,7319
03-25 01:10,7362
03-25 01:20,7238
03-25 01:31,7408
03-25 01:41,7444
03-25 01:51,7332
03-25 02:01,7267
03-25 02:11,7207
03-25 02:21,7108
03-25 02:31,7162
03-25 02:41,7146
03-25 02:51,7304
03-25 03:01,7202
03-25 03:11,7250
03-25 03:21,7261
03-25 03:31,7147
03-25 03:41,7269
03-25 03:51,7145
03-25 04:01,7118
03-25 04:11,7104
03-25 04:21,7196
03-25 04:31,7178
03-25 04:41,7076
03-25 04:51,7176
03-25 05:01,7141
03-25 05:11,7284
03-25 05:21,7231
03-25 05:31,7197
03-25 05:41,7255
03-25 05:51,7251
03-25 06:01,7199
03-25 06:11,7307
03-25 06:21,7195
03-25 06:31,7288
03-25 06:41,7322
03-25 06:51,7211
03-25 07:01,7305
03-25 07:11,7232
03-25 07:21,7329
03-25 07:31,7303
03-25 07:41,7375
03-25 07:51,7170
03-25 08:01,7247
03-25 08:11,7325
03-25 08:21,7277
03-25 08:31,7524
03-25 08:41,7540
03-25 08:51,7904
03-25 09:01,8064
03-25 09:11,8173
03-25 09:21,8442
03-25 09:31,8460
03-25 09:41,9040
03-25 09:51,9103
03-25 10:01,9132
03-25 10:11,9504
03-25 10:21,9608
03-25 10:31,9610
03-25 10:41,9674
03-25 10:51,9685
03-25 11:01,9750
03-25 11:11,9874
03-25 11:21,9959
03-25 11:31,9969
03-25 11:41,9965
03-25 11:51,9959
03-25 12:00,9912
03-25 12:10,10100
03-25 12:20,10082
03-25 12:30,10072
03-25 12:40,10122
03-25 12:50,10064
03-25 13:00,10239
03-25 13:10,10142
03-25 13:20,10082
03-25 13:30,10182
03-25 13:40,10026
03-25 13:50,9973
03-25 14:01,9975
03-25 14:11,9980
03-25 14:21,9995
03-25 14:31,9806
03-25 14:41,9772
03-25 14:51,9762
03-25 15:01,9562
03-25 15:11,9589
03-25 15:21,9594
03-25 15:31,9562
03-25 15:41,9718
03-25 15:51,9530
03-25 16:01,9643
03-25 16:11,9531
03-25 16:21,9492
03-25 16:31,9538
03-25 16:41,9510
03-25 16:51,9635
03-25 17:01,9560
03-25 17:11,9598
03-25 17:21,9582
03-25 17:31,9671
03-25 17:41,9571
03-25 17:51,9690
03-25 18:01,9518
03-25 18:11,9632
03-25 18:21,9615
03-25 18:31,9476
03-25 18:41,9486
03-25 18:51,9418
03-25 19:01,9489
03-25 19:11,9477
03-25 19:21,9367
03-25 19:31,9398
03-25 19:41,9602
03-25 19:51,9525
03-25 20:01,9683
03-25 20:11,9477
03-25 20:21,9602
03-25 20:31,9478
03-25 20:41,9375
03-25 20:51,9508
03-25 21:01,9370
03-25 21:11,9261
03-25 21:21,9392
03-25 21:31,9459
03-25 21:41,9163
03-25 21:51,9285
03-25 22:01,9252
03-25 22:11,9164
03-25 22:21,9081
03-25 22:31,9016
03-25 22:41,8974
03-25 22:51,8930
03-25 23:01,8710
03-25 23:11,8777
03-25 23:21,8578
03-25 23:31,8679
03-25 23:41,8529
03-25 23:51,8419
03-26 00:01,8417
03-26 00:11,8187
03-26 00:21,8338
03-26 00:31,8147
03-26 00:41,8324
03-26 00:51,8332
03-26 02:01,8397
03-26 02:11,8274
03-26 02:21,8177
03-26 02:31,8442
03-26 02:41,8321
03-26 02:51,8169
03-26 03:01,8261
03-26 03:11,8126
03-26 03:21,8248
03-26 03:31,8196
03-26 03:41,8215
03-26 03:51,8326
03-26 04:01,8269
03-26 04:11,8518
03-26 04:21,8422
03-26 04:31,8450
03-26 04:41,8702
03-26 04:51,8542
03-26 05:01,8718
03-26 05:11,8695
03-26 05:21,8686
03-26 05:31,8845
03-26 05:41,8640
03-26 05:51,8710
03-26 06:01,8851
03-26 06:11,8767
03-26 06:21,8933
03-26 06:31,9079
03-26 06:41,9113
03-26 06:51,8988
03-26 07:01,9053
03-26 07:11,9013
03-26 07:21,9156
03-26 07:31,9202
03-26 07:41,9160
03-26 07:51,9101
03-26 08:01,9083
03-26 08:11,9117
03-26 08:21,9079
03-26 08:31,9010
03-26 08:41,8870
03-26 08:51,8964
03-26 09:01,8724
03-26 09:11,8635
03-26 09:21,8861
03-26 09:31,8699
03-26 09:41,8556
03-26 09:51,8678
03-26 10:01,7852
03-26 10:11,7915
03-26 10:21,7965
03-26 10:31,8016
03-26 10:41,8158
03-26 10:51,8139
03-26 11:01,8299
03-26 11:11,8330
03-26 11:21,8390
03-26 11:22,8449
03-26 11:32,8340
03-26 11:42,8145
03-26 11:52,8218
03-26 12:00,8143
03-26 12:10,8253
03-26 12:20,8479
03-26 12:30,8331
03-26 12:40,8341
03-26 12:50,8347
03-26 13:00,8185
03-26 13:10,8166
03-26 13:20,8022
03-26 13:30,8255
03-26 13:40,8123
03-26 13:50,8052
03-26 14:00,8076
03-26 14:10,7841
03-26 14:20,7928
03-26 14:30,7871
03-26 14:40,7957
03-26 14:50,7862
03-26 15:00,7763
03-26 15:10,7925
03-26 15:20,7978
03-26 15:30,8158
03-26 15:40,8116
03-26 15:50,8164
03-26 16:00,7961
03-26 16:10,7904
03-26 16:20,7890
03-26 16:30,8023
03-26 16:40,7966
03-26 16:50,7901
03-26 17:00,8111
03-26 17:10,8013
03-26 17:15,8113
03-26 17:25,7933
03-26 17:35,7757
03-26 17:45,7792
03-26 17:55,7741
03-26 18:05,7624
03-26 18:15,7670
03-26 18:25,7688
03-26 18:35,7739
03-26 18:45,7677
03-26 18:55,8009
03-26 19:05,8044
03-26 19:15,8162
03-26 19:25,8355
03-26 19:35,8430
03-26 19:45,8465
03-26 19:55,8709
03-26 20:05,8631
03-26 20:15,8782
03-26 20:25,8739
03-26 20:35,8835
03-26 20:45,8933
03-26 20:55,8922
03-26 21:05,9010
03-26 21:15,8913
03-26 21:25,8923
03-26 21:35,8989
03-26 21:45,9196
03-26 21:55,9187
03-26 22:05,9105
03-26 22:15,9206
03-26 22:25,9133
03-26 22:35,9300
03-26 22:45,9324
03-26 22:55,9409
03-26 23:05,9352
03-26 23:15,9175
03-26 23:25,9280
03-26 23:35,9241
03-26 23:45,9368
03-26 23:55,9439
03-27 00:05,9446
03-27 00:15,9308
03-27 00:25,9462
03-27 00:35,9468
03-27 00:45,9356
03-27 00:55,9439
03-27 01:05,9532
03-27 01:15,9432
03-27 01:25,9400
03-27 01:35,9363
03-27 01:45,9295
03-27 01:55,9258
03-27 02:05,9246
03-27 02:15,9234
03-27 02:25,9210
03-27 02:35,9312
03-27 02:45,9239
03-27 02:55,9111
03-27 03:05,9110
03-27 03:15,9274
03-27 03:25,9348
03-27 03:35,9179
03-27 03:45,9267
03-27 03:55,9202
03-27 04:05,9129
03-27 04:15,9274
03-27 04:25,9269
03-27 04:35,9222
03-27 04:45,9215
03-27 04:55,9306
03-27 05:05,9149
03-27 05:15,9184
03-27 05:25,9188
03-27 05:35,9107
03-27 05:45,9080
03-27 05:55,9142
03-27 06:05,9123
03-27 06:15,8973
03-27 06:25,9130
03-27 06:35,8963
03-27 06:45,8969
03-27 06:55,9036
03-27 07:05,9039
03-27 07:15,9020
03-27 07:25,9066
03-27 07:35,9034
03-27 07:45,9028
03-27 07:55,9057
03-27 08:05,9053
03-27 08:15,8891
03-27 08:25,8928
03-27 08:35,9034
03-27 08:45,9025
03-27 08:55,8983
03-27 09:05,8959
03-27 09:15,8830
03-27 09:25,8873
03-27 09:35,8693
03-27 09:45,8687
03-27 09:55,8706
03-27 10:05,8750
03-27 10:15,8903
03-27 10:25,9102
03-27 10:35,9254
03-27 10:45,9343
03-27 10:55,9661
03-27 11:05,9523
03-27 11:15,9690
03-27 11:25,9940
03-27 11:35,9958
03-27 11:45,9910
03-27 11:55,9960
03-27 12:00,9911
03-27 12:10,9982
03-27 12:20,9945
03-27 12:30,9936
03-27 12:40,10054
03-27 12:50,10090
03-27 13:00,10315
03-27 13:10,10254
03-27 13:20,10222
03-27 13:30,10214
03-27 13:40,10221
03-27 13:51,10366
03-27 14:01,10387
03-27 14:11,10108
03-27 14:21,10260
03-27 14:31,10141
03-27 14:41,10085
03-27 14:51,10050
03-27 15:01,9822
03-27 15:11,9780
03-27 15:21,9551
03-27 15:31,9690
03-27 15:41,9642
03-27 15:51,9701
03-27 16:01,9601
03-27 16:11,9623
03-27 16:21,9475
03-27 16:31,9544
03-27 16:41,9348
03-27 16:51,9419
03-27 17:01,9324
03-27 17:11,9184
03-27 17:21,9218
03-27 17:32,9251
03-27 17:42,9061
03-27 17:52,9002
03-27 18:02,9003
03-27 18:12,8848
03-27 18:22,8774
03-27 18:32,8893
03-27 18:43,8789
03-27 18:53,8667
03-27 19:03,8450
03-27 19:13,8588
03-27 19:23,8574
03-27 19:33,8637
03-27 19:43,8525
03-27 19:54,8463
03-27 20:04,8521
03-27 20:14,8516
03-27 20:24,8373
03-27 20:34,8560
03-27 20:44,8469
03-27 20:55,8570
03-27 21:05,8466
03-27 21:15,8336
03-27 21:25,8269
03-27 21:35,8254
03-27 21:45,8286
03-27 21:55,8282
03-27 22:05,8268
03-27 22:15,8101
03-27 22:25,8250
03-27 22:35,8044
03-27 22:45,8005
03-27 22:55,7932
03-27 23:05,7916
03-27 23:15,7841
03-27 23:25,7995
03-27 23:35,8018
03-27 23:45,7917
03-27 23:55,7895
03-28 00:05,7812
03-28 00:15,7956
03-28 00:25,7944
03-28 00:35,7962
03-28 00:45,7914
03-28 00:55,7980
03-28 01:05,7957
03-28 01:15,8014
03-28 01:25,7919
03-28 01:35,7969
03-28 01:45,7861
03-28 01:55,7805
03-28 02:05,7818
03-28 02:15,7830
03-28 02:25,7814
03-28 02:35,7818
03-28 02:45,7661
03-28 02:55,7653
03-28 03:05,7645
03-28 03:15,7704
03-28 03:25,7672
03-28 03:35,7652
03-28 03:45,7766
03-28 03:55,7704
03-28 04:05,7525
03-28 04:15,7478
03-28 04:25,7556
03-28 04:35,7586
03-28 04:45,7453
03-28 04:55,7654
03-28 05:05,7501
03-28 05:15,7604
03-28 05:25,7629
03-28 05:35,7550
03-28 05:45,7697
03-28 05:55,7677
03-28 06:05,7774
03-28 06:15,7670
03-28 06:25,7839
03-28 06:35,7840
03-28 06:45,7848
03-28 06:55,7913
03-28 07:05,7863
03-28 07:15,7891
03-28 07:25,7895
03-28 07:35,7908
03-28 07:45,7809
03-28 07:55,7899
03-28 08:05,7908
03-28 08:15,8095
03-28 08:25,8085
03-28 08:35,8031
03-28 08:45,7904
03-28 08:55,7768
03-28 09:05,7508
03-28 09:15,7528
03-28 09:25,7247
03-28 09:35,7170
03-28 09:45,7023
03-28 09:55,7049
03-28 10:05,7024
03-28 10:15,6992
03-28 10:25,6899
03-28 10:35,6842
03-28 10:45,6765
03-28 10:55,6894
03-28 11:05,6708
03-28 11:15,6717
03-28 11:25,6770
03-28 11:35,6788
03-28 11:45,6619
03-28 11:55,6605
03-28 12:00,6580
03-28 12:10,6592
03-28 12:20,6655
03-28 12:30,6466
03-28 12:40,6491
03-28 12:50,6473
03-28 13:00,6439
03-28 13:10,6433
03-28 13:20,6554
03-28 13:30,6610
03-28 13:40,6588
03-28 13:50,6605
03-28 14:00,6557
03-28 14:10,6446
03-28 14:20,6527
03-28 14:30,6616
03-28 14:40,6709
03-28 14:50,6768
03-28 15:00,6829
03-28 15:10,6861
03-28 15:20,6958
03-28 15:30,7089
03-28 15:40,7237
03-28 15:50,7283
03-28 16:00,7489
03-28 16:10,7524
03-28 16:20,7770
03-28 16:30,8000
03-28 16:40,8180
03-28 16:50,8110
03-28 17:00,8121
03-28 17:10,8306
03-28 17:20,8404
03-28 17:30,8244
03-28 17:40,8273
03-28 17:50,8312
03-28 18:00,8220
03-28 18:10,8059
03-28 18:20,8161
03-28 18:30,8186
03-28 18:40,8252
03-28 18:50,8418
03-28 19:00,8499
03-28 19:10,8638
03-28 19:20,8731
03-28 19:30,8725
03-28 19:40,8841
03-28 19:50,8897
03-28 20:00,9039
03-28 20:10,8900
03-28 20:20,9142
03-28 20:30,9033
03-28 20:40,9070
03-28 20:50,9153
03-28 21:00,9314
03-28 21:10,9409
03-28 21:20,9400
03-28 21:30,9568
03-28 21:40,9642
03-28 21:50,9722
03-28 22:00,9948
03-28 22:10,9815
03-28 22:20,9958
03-28 22:30,9938
03-28 22:40,9910
03-28 22:51,9999
03-28 23:01,9969
03-28 23:11,9919
03-28 23:21,9995
03-28 23:31,10050
03-28 23:41,10209
03-28 23:51,10319
03-29 00:01,10385
03-29 00:11,10269
03-29 00:21,10341
03-29 00:31,10227
03-29 00:41,10214
03-29 00:51,10355
03-29 01:01,10171
03-29 01:11,10299
03-29 01:21,10090
03-29 01:31,10095
03-29 01:41,10093
03-29 01:52,10056
03-29 02:02,9876
03-29 02:12,9879
03-29 02:22,9847
03-29 02:32,9577
03-29 02:42,9627
03-29 02:52,9678
03-29 03:02,9466
03-29 03:12,9391
03-29 03:22,9312
03-29 03:32,9263
03-29 03:42,9015
03-29 03:52,8934
03-29 04:02,8699
03-29 04:12,8473
03-29 04:22,8369
03-29 04:32,8221
03-29 04:42,8265
03-29 04:52,8150
03-29 05:02,8048
03-29 05:12,8006
03-29 05:22,7954
03-29 05:32,8016
03-29 05:42,8137
03-29 05:52,8173
03-29 06:02,8222
03-29 06:12,8141
03-29 06:22,7983
03-29 06:32,8076
03-29 06:42,7772
03-29 06:52,7726
03-29 07:02,7665
03-29 07:12,7498
03-29 07:22,7295
03-29 07:32,7207
03-29 07:42,7341
03-29 07:52,7356
03-29 08:02,7478
03-29 08:12,7469
03-29 08:22,7512
03-29 08:32,7499
03-29 08:42,7484
03-29 08:52,7479
03-29 09:02,7529
03-29 09:12,7523
03-29 09:22,7463
03-29 09:32,7465
03-29 09:42,7387
03-29 09:52,7508
03-29 10:02,7334
03-29 10:12,7228
03-29 10:22,7165
03-29 10:32,6994
03-29 10:42,7085
03-29 10:52,6897
03-29 11:02,6804
03-29 11:12,6923
03-29 11:22,6810
03-29 11:32,6605
03-29 11:42,6529
03-29 11:52,6550
03-29 12:00,6461
03-29 12:10,6526
03-29 12:20,6535
03-29 12:30,6634
03-29 12:40,6776
03-29 12:50,6700
03-29 13:00,6492
03-29 13:10,6727
03-29 13:20,6649
03-29 13:30,6607
03-29 13:40,6586
03-29 13:50,6673
03-29 14:00,6562
03-29 14:10,6711
03-29 14:20,7020
03-29 14:30,7352
03-29 14:40,7600
03-29 14:50,7763
03-29 14:59,8011
03-29 15:09,7982
03-29 15:20,8127
03-29 15:30,8301
03-29 15:40,8377
03-29 15:50,8321
03-29 16:00,8497
03-29 16:10,8731
03-29 16:20,9102
03-29 16:30,8054
03-29 16:32,8229
03-29 16:42,8706
03-29 16:52,8877
03-29 17:03,9030
03-29 17:13,9064
03-29 17:23,9163
03-29 17:33,9301
03-29 17:43,9324
03-29 17:53,9483
03-29 18:03,9580
03-29 18:13,9731
03-29 18:23,9597
03-29 18:33,9368
03-29 18:43,9686
03-29 18:53,9419
03-29 19:03,9393
03-29 19:13,9600
03-29 19:23,9517
03-29 19:33,9523
03-29 19:43,9503
03-29 19:53,9776
